flown_key;customer_key;leg_origin_key;leg_dest_key;trip_origin_key;trip_dest_key;flight_key;fare_class_key;channel_key;fare;miles;minutes_late;ticket_number
44;27;7;18;7;18;15;2;17;326;1718;0;2628
52;27;18;7;18;7;8;9;17;308;1621;0;2628
44;27;18;17;18;5;21;1;19;136;714;0;6338
44;27;17;5;18;5;78;17;19;113;594;0;6338
54;27;5;11;5;18;21;10;19;15;78;0;6338
54;27;11;18;5;18;93;13;19;303;1597;51;6338
46;27;3;15;3;17;6;8;5;264;1392;0;7203
46;27;15;17;3;17;88;5;5;244;1283;0;7203
48;27;17;3;17;3;2;15;5;66;349;0;7203
65;27;13;10;13;10;6;17;11;137;720;0;2341
69;27;10;17;10;13;14;4;11;176;927;0;2341
69;27;17;13;10;13;84;6;11;205;1079;0;2341
52;27;19;3;19;18;20;7;9;230;1208;0;2576
52;27;3;18;19;18;87;3;9;0;0;0;2576
56;27;18;19;18;19;11;2;9;288;1518;0;2576
70;27;2;10;2;20;18;5;15;16;85;0;4572
70;27;10;20;2;20;78;20;15;22;114;0;4572
71;27;20;15;20;2;9;5;15;101;534;0;4572
71;27;15;2;20;2;76;20;15;320;1684;0;4572
82;27;9;3;9;3;9;2;13;50;262;0;7922
83;27;3;9;3;9;2;12;13;139;734;0;7922
66;27;16;20;16;13;14;10;1;184;966;0;5930
66;27;20;13;16;13;98;1;1;268;1409;79;5930
67;27;13;16;13;16;17;14;1;374;1971;0;5930
79;27;19;2;19;20;23;5;6;39;203;0;8307
79;27;2;20;19;20;77;14;6;207;1089;0;8307
84;27;20;19;20;19;18;2;6;110;578;0;8307
82;27;16;8;16;8;6;12;4;324;1707;0;9278
89;27;8;4;8;16;13;1;4;29;150;0;9278
89;27;4;16;8;16;91;15;4;42;219;0;9278
94;27;2;6;2;6;13;12;2;70;371;48;7878
101;27;6;2;6;2;3;5;2;60;318;0;7878
101;27;13;16;13;16;7;20;13;114;601;0;8971
103;27;16;1;16;13;18;3;13;216;1139;0;8971
103;27;1;13;16;13;77;10;13;51;270;0;8971
114;27;13;8;13;8;17;9;5;346;1819;0;4397
117;27;8;13;8;13;14;6;5;193;1016;0;4397
112;27;5;11;5;3;9;10;12;112;590;0;2440
112;27;11;3;5;3;90;16;12;164;863;0;2440
114;27;3;2;3;5;20;9;12;27;143;0;2440
114;27;2;5;3;5;89;2;12;117;615;0;2440
125;27;1;20;1;20;2;20;1;366;1924;0;9670
133;27;20;17;20;1;6;1;1;12;62;0;9670
133;27;17;1;20;1;95;12;1;246;1293;0;9670
129;27;12;18;12;17;14;11;2;123;645;0;4495
129;27;18;17;12;17;92;20;2;124;655;0;4495
137;27;17;13;17;12;16;8;2;67;355;0;4495
137;27;13;12;17;12;87;3;2;104;548;0;4495
139;27;12;7;12;7;12;8;12;57;299;0;2771
144;27;7;14;7;12;24;14;12;21;111;0;2771
144;27;14;12;7;12;89;14;12;271;1428;0;2771
141;27;14;7;14;1;25;17;6;258;1356;0;4327
141;27;7;1;14;1;96;10;6;262;1381;0;4327
143;27;1;14;1;14;16;20;6;142;748;0;4327
153;27;7;16;7;19;6;15;20;7;36;0;1203
153;27;16;19;7;19;92;19;20;25;132;0;1203
154;27;19;7;19;7;19;16;20;265;1396;0;1203
158;27;1;7;1;17;20;4;5;115;605;0;5645
158;27;7;17;1;17;97;6;5;378;1992;98;5645
163;27;17;1;17;1;17;6;5;365;1922;0;5645
182;27;11;2;11;17;7;19;1;132;693;0;3598
182;27;2;17;11;17;81;3;1;82;432;0;3598
171;27;1;9;1;18;24;10;12;356;1873;0;2213
171;27;9;18;1;18;77;2;12;200;1051;0;2213
174;27;18;12;18;1;8;14;12;365;1923;0;2213
174;27;12;1;18;1;91;11;12;276;1451;0;2213
183;27;5;20;5;20;9;6;7;32;166;0;6419
29;28;10;4;10;4;17;6;14;152;802;0;5582
36;28;4;10;4;10;11;3;14;316;1664;0;5582
9;28;8;7;8;7;13;18;18;226;1187;0;7673
10;28;7;8;7;8;14;6;18;275;1448;0;7673
23;28;19;10;19;8;20;16;7;363;1913;0;9055
23;28;10;8;19;8;86;17;7;337;1776;0;9055
25;28;8;4;8;19;24;4;7;165;870;0;9055
25;28;4;19;8;19;80;12;7;153;807;0;9055
49;28;12;7;12;11;2;9;19;346;1819;0;1498
49;28;7;11;12;11;99;18;19;216;1139;0;1498
56;28;11;12;11;12;6;5;19;53;278;0;1498
43;28;12;11;12;16;4;17;12;370;1946;0;4251
43;28;11;16;12;16;82;15;12;71;374;0;4251
51;28;16;12;16;12;10;1;12;245;1290;0;4251
47;28;12;1;12;18;21;3;19;85;445;0;6206
47;28;1;18;12;18;96;1;19;351;1845;0;6206
55;28;18;12;18;12;8;11;19;114;602;0;6206
46;28;5;11;5;11;9;2;1;130;686;0;3182
50;28;11;13;11;5;3;12;1;274;1443;0;3182
50;28;13;5;11;5;85;14;1;255;1341;0;3182
67;28;19;13;19;13;9;15;4;349;1835;0;465
76;28;13;17;13;19;1;16;4;262;1378;0;465
76;28;17;19;13;19;89;2;4;115;605;0;465
79;28;10;9;10;9;14;8;16;178;937;0;273
85;28;9;8;9;10;25;14;16;90;475;0;273
85;28;8;10;9;10;86;8;16;300;1580;0;273
80;28;6;17;6;17;16;2;1;2;13;0;5604
87;28;17;6;17;6;1;4;1;168;885;0;5604
93;28;10;1;10;18;13;17;16;301;1582;0;3409
93;28;1;18;10;18;95;11;16;361;1900;0;3409
103;28;18;20;18;10;6;5;16;188;988;0;3409
103;28;20;10;18;10;98;13;16;156;823;28;3409
108;28;17;8;17;11;18;1;11;145;761;0;8706
108;28;8;11;17;11;78;2;11;280;1474;0;8706
110;28;11;16;11;17;10;17;11;158;832;25;8706
110;28;16;17;11;17;81;14;11;283;1489;0;8706
114;28;3;6;3;14;12;12;3;282;1482;0;9695
114;28;6;14;3;14;83;3;3;231;1215;0;9695
123;28;14;3;14;3;7;4;3;330;1739;0;9695
99;28;2;12;2;12;15;1;9;225;1182;0;2273
105;28;12;2;12;2;13;8;9;96;507;0;2273
125;28;15;11;15;17;18;14;7;324;1703;0;5306
125;28;11;17;15;17;77;14;7;189;996;88;5306
130;28;17;15;17;15;10;14;7;47;247;0;5306
128;28;6;15;6;20;17;9;20;7;36;0;8983
128;28;15;20;6;20;94;5;20;120;632;0;8983
130;28;20;6;20;6;3;2;20;139;732;34;8983
117;28;20;13;20;15;23;14;14;77;404;0;1898
117;28;13;15;20;15;91;2;14;125;660;0;1898
126;28;15;20;15;20;9;9;14;45;235;0;1898
131;28;6;1;6;17;3;10;5;340;1787;0;7323
131;28;1;17;6;17;97;17;5;111;584;0;7323
141;28;17;10;17;6;23;11;5;364;1914;0;7323
141;28;10;6;17;6;80;3;5;357;1877;68;7323
149;28;16;3;16;3;17;19;1;285;1500;0;7331
157;28;3;16;3;16;11;19;1;298;1569;78;7331
162;28;1;6;1;11;1;18;8;149;783;0;8421
162;28;6;11;1;11;95;4;8;127;667;0;8421
171;28;11;1;11;1;12;16;8;219;1152;0;8421
155;28;18;4;18;4;17;9;13;131;688;0;2564
165;28;4;1;4;18;20;14;13;64;339;0;2564
165;28;1;18;4;18;88;14;13;229;1207;0;2564
149;28;1;17;1;3;14;12;3;153;803;0;9047
149;28;17;3;1;3;75;17;3;70;368;0;9047
152;28;3;18;3;1;7;16;3;168;886;0;9047
152;28;18;1;3;1;97;4;3;186;980;0;9047
170;28;11;13;11;13;13;4;8;231;1215;0;3050
179;28;13;11;13;11;13;9;8;304;1598;52;3050
163;28;15;16;15;4;11;10;18;229;1203;0;9686
163;28;16;4;15;4;89;18;18;302;1587;0;9686
167;28;4;11;4;15;8;5;18;246;1294;0;9686
167;28;11;15;4;15;79;18;18;376;1980;0;9686
178;28;2;15;2;15;19;8;17;25;134;0;5139
179;28;15;13;15;2;8;8;17;51;268;80;5139
179;28;13;2;15;2;85;18;17;178;937;0;5139
20;29;18;19;18;19;13;1;14;347;1826;0;2911
29;29;19;10;19;18;13;13;14;84;442;0;2911
29;29;10;18;19;18;89;13;14;203;1070;0;2911
17;29;3;6;3;18;24;6;20;134;705;0;4983
17;29;6;18;3;18;95;20;20;174;914;0;4983
21;29;18;5;18;3;6;6;20;153;805;90;4983
21;29;5;3;18;3;97;10;20;265;1393;0;4983
35;29;11;14;11;5;8;2;7;184;967;57;3887
35;29;14;5;11;5;83;20;7;165;867;0;3887
41;29;5;11;5;11;6;3;7;194;1023;93;3887
40;29;13;11;13;17;2;18;4;90;474;0;5970
40;29;11;17;13;17;83;10;4;39;204;98;5970
43;29;17;13;17;13;10;14;4;118;623;0;5970
58;29;16;14;16;14;3;20;10;4;21;0;4798
67;29;14;7;14;16;5;19;10;197;1035;0;4798
67;29;7;16;14;16;92;20;10;154;809;0;4798
41;29;20;15;20;17;6;6;19;175;920;0;2233
41;29;15;17;20;17;93;7;19;232;1220;0;2233
45;29;17;20;17;20;4;19;19;259;1365;0;2233
53;29;20;17;20;17;10;19;1;83;438;0;4726
54;29;17;20;17;20;9;2;1;15;81;0;4726
65;29;3;14;3;6;10;1;13;208;1093;0;5312
65;29;14;6;3;6;94;17;13;134;703;0;5312
68;29;6;4;6;3;3;2;13;166;875;0;5312
68;29;4;3;6;3;95;15;13;63;331;0;5312
59;29;16;1;16;1;10;2;4;244;1286;0;4409
65;29;1;18;1;16;21;15;4;10;50;52;4409
65;29;18;16;1;16;91;18;4;373;1964;0;4409
77;29;14;1;14;4;12;20;11;123;647;0;1411
77;29;1;4;14;4;84;16;11;194;1022;0;1411
80;29;4;14;4;14;4;10;11;289;1523;0;1411
80;29;16;17;16;17;17;16;9;307;1616;0;1670
90;29;17;16;17;16;7;10;9;225;1185;0;1670
104;29;7;14;7;14;10;2;12;282;1482;0;945
107;29;14;7;14;7;13;12;12;220;1156;0;945
105;29;18;12;18;12;2;13;5;265;1396;0;4684
106;29;12;2;12;18;22;6;5;1;7;0;4684
106;29;2;18;12;18;94;3;5;20;104;0;4684
118;29;11;13;11;2;4;1;3;293;1544;0;4273
118;29;13;2;11;2;79;6;3;322;1696;0;4273
123;29;2;11;2;11;20;15;3;128;674;0;4273
104;29;19;1;19;1;10;2;19;216;1137;0;2800
109;29;1;4;1;19;19;5;19;281;1477;0;2800
109;29;4;19;1;19;83;12;19;159;836;0;2800
123;29;15;2;15;2;10;14;7;30;157;0;828
127;29;2;18;2;15;7;3;7;64;338;0;828
127;29;18;15;2;15;89;6;7;327;1722;0;828
126;29;16;6;16;6;11;11;13;375;1973;0;8332
134;29;6;16;6;16;6;20;13;275;1445;0;8332
134;29;18;3;18;3;7;6;3;84;441;0;6706
137;29;3;18;3;18;6;3;3;229;1204;0;6706
139;29;19;20;19;4;3;20;15;365;1920;0;5962
139;29;20;4;19;4;82;4;15;269;1417;0;5962
144;29;4;19;4;19;5;1;15;121;639;0;5962
146;29;17;4;17;12;6;6;11;180;948;0;4665
146;29;4;12;17;12;87;5;11;123;649;0;4665
150;29;12;17;12;17;18;5;11;40;208;25;4665
160;29;10;9;10;16;20;1;15;233;1224;0;2862
160;29;9;16;10;16;83;6;15;21;108;0;2862
167;29;16;1;16;10;20;9;15;31;163;0;2862
167;29;1;10;16;10;88;19;15;311;1638;0;2862
166;29;2;15;2;1;25;16;1;265;1396;0;228
166;29;15;1;2;1;76;8;1;201;1057;0;228
175;29;1;2;1;2;13;8;1;36;189;0;228
156;29;2;17;2;12;2;15;11;297;1562;0;7996
156;29;17;12;2;12;80;10;11;217;1140;0;7996
157;29;12;2;12;2;13;13;11;322;1694;0;7996
163;29;1;11;1;11;7;6;13;277;1460;0;7675
171;29;11;12;11;1;9;2;13;82;433;0;7675
171;29;12;1;11;1;84;9;13;338;1780;0;7675
179;29;16;8;16;15;19;15;7;380;1999;49;9481
179;29;8;15;16;15;82;15;7;42;222;0;9481
6;30;7;16;7;2;7;2;6;117;615;0;303
6;30;16;2;7;2;91;6;6;338;1780;0;303
13;30;2;7;2;7;12;1;6;348;1831;0;303
10;30;10;17;10;5;4;12;1;145;764;0;4799
10;30;17;5;10;5;79;5;1;309;1627;0;4799
14;30;5;10;5;10;8;14;1;126;663;0;4799
41;30;6;19;6;4;18;5;6;64;338;0;8284
41;30;19;4;6;4;97;2;6;222;1170;0;8284
47;30;4;14;4;6;18;4;6;268;1408;0;8284
47;30;14;6;4;6;77;17;6;99;522;0;8284
52;30;1;18;1;18;16;6;14;84;444;0;4109
59;30;18;1;18;1;14;7;14;86;455;0;4109
59;30;1;3;1;13;6;7;12;156;823;0;6542
59;30;3;13;1;13;89;6;12;140;736;0;6542
62;30;13;1;13;1;19;14;12;336;1766;0;6542
55;30;1;3;1;3;19;15;18;184;969;0;4889
62;30;3;1;3;1;5;4;18;56;294;0;4889
54;30;11;7;11;7;18;11;18;152;798;0;2605
55;30;7;11;7;11;3;18;18;360;1893;0;2605
70;30;4;7;4;8;1;5;1;350;1841;0;331
70;30;7;8;4;8;90;12;1;233;1227;0;331
78;30;8;4;8;4;13;11;1;79;418;0;331
76;30;10;2;10;2;17;18;6;352;1854;0;9904
79;30;2;10;2;10;15;17;6;298;1568;0;9904
93;30;7;1;7;4;18;20;8;12;63;0;3066
93;30;1;4;7;4;99;8;8;49;257;0;3066
98;30;4;5;4;7;22;16;8;290;1525;0;3066
98;30;5;7;4;7;98;10;8;91;480;0;3066
99;30;19;11;19;16;9;2;4;338;1777;0;4968
99;30;11;16;19;16;75;5;4;357;1877;0;4968
105;30;16;19;16;19;19;19;4;92;486;0;4968
108;30;18;14;18;14;17;3;11;24;124;38;1182
112;30;14;20;14;18;21;20;11;284;1497;0;1182
112;30;20;18;14;18;99;7;11;75;397;0;1182
104;30;5;4;5;4;18;9;10;340;1792;0;1467
110;30;4;7;4;5;7;20;10;156;821;0;1467
110;30;7;5;4;5;86;1;10;62;325;0;1467
119;30;6;17;6;17;14;5;8;183;964;0;7044
128;30;17;6;17;6;17;8;8;285;1502;35;7044
128;30;9;19;9;19;9;20;3;366;1924;0;7824
135;30;19;9;19;9;16;2;3;208;1094;0;7824
111;30;14;2;14;2;16;5;12;1;4;0;8298
115;30;2;16;2;14;12;12;12;377;1984;0;8298
115;30;16;14;2;14;80;13;12;121;635;0;8298
128;30;4;12;4;14;14;19;17;310;1631;0;1599
128;30;12;14;4;14;95;9;17;259;1365;0;1599
131;30;14;4;14;4;12;1;17;136;715;0;1599
143;30;5;6;5;2;11;17;3;362;1907;0;1520
143;30;6;2;5;2;80;8;3;369;1941;0;1520
152;30;2;5;2;5;19;15;3;304;1598;0;1520
152;30;15;11;15;13;22;1;13;24;125;99;686
152;30;11;13;15;13;85;11;13;217;1140;0;686
161;30;13;17;13;15;7;20;13;317;1669;0;686
161;30;17;15;13;15;99;1;13;258;1358;0;686
149;30;10;19;10;4;3;6;17;295;1551;81;9557
149;30;19;4;10;4;81;2;17;196;1029;0;9557
154;30;4;12;4;10;3;16;17;93;488;0;9557
154;30;12;10;4;10;93;15;17;172;907;0;9557
166;30;7;8;7;10;4;19;1;159;839;0;932
166;30;8;10;7;10;93;8;1;151;795;0;932
170;30;10;7;10;7;5;20;1;25;133;46;932
165;30;17;13;17;20;3;2;8;222;1169;0;3686
165;30;13;20;17;20;94;2;8;87;460;0;3686
168;30;20;17;20;17;12;5;8;66;349;0;3686
158;30;17;7;17;7;18;15;6;137;719;0;375
159;30;7;17;7;17;12;2;6;156;819;0;375
178;30;12;1;12;1;1;15;3;180;946;0;5907
183;30;1;8;1;12;23;8;3;126;662;0;5907
183;30;8;12;1;12;86;7;3;262;1381;0;5907
14;31;11;1;11;12;7;18;18;369;1944;0;4613
14;31;1;12;11;12;90;14;18;154;811;0;4613
24;31;12;11;12;11;18;2;18;124;652;0;4613
38;31;8;15;8;13;16;16;18;89;471;0;5430
38;31;15;13;8;13;83;17;18;314;1650;0;5430
43;31;13;1;13;8;17;16;18;5;25;0;5430
43;31;1;8;13;8;77;5;18;214;1125;0;5430
18;31;20;11;20;11;14;20;9;168;883;0;3160
26;31;11;20;11;20;8;5;9;89;469;0;3160
43;31;13;6;13;6;18;17;4;348;1833;0;7659
44;31;6;13;6;13;12;17;4;254;1337;0;7659
30;31;5;7;5;17;22;3;13;30;157;0;9069
30;31;7;17;5;17;88;5;13;91;477;0;9069
33;31;17;14;17;5;9;3;13;240;1263;0;9069
33;31;14;5;17;5;81;1;13;115;607;0;9069
38;31;15;8;15;8;17;7;17;236;1244;0;2355
43;31;8;9;8;15;14;11;17;337;1775;0;2355
43;31;9;15;8;15;94;11;17;214;1126;0;2355
67;31;10;7;10;1;9;16;19;160;841;0;536
67;31;7;1;10;1;90;11;19;82;429;0;536
77;31;1;10;1;10;15;5;19;64;335;0;536
74;31;9;2;9;2;20;20;8;144;756;78;4697
84;31;2;9;2;9;7;4;8;335;1763;72;4697
71;31;7;13;7;13;5;19;1;265;1393;0;7606
76;31;13;15;13;7;18;20;1;29;154;0;7606
76;31;15;7;13;7;80;11;1;197;1036;0;7606
87;31;5;13;5;19;1;11;11;102;537;16;2393
87;31;13;19;5;19;98;12;11;90;474;0;2393
92;31;19;5;19;5;18;2;11;331;1742;0;2393
74;31;11;18;11;1;14;7;9;280;1475;0;4670
74;31;18;1;11;1;88;5;9;139;734;0;4670
79;31;1;11;1;11;18;20;9;152;802;0;4670
84;31;3;17;3;17;2;20;8;181;950;0;620
86;31;17;3;17;3;16;12;8;334;1756;0;620
102;31;8;3;8;19;12;20;9;178;938;0;7500
102;31;3;19;8;19;75;16;9;266;1402;0;7500
110;31;19;8;19;8;10;10;9;376;1980;0;7500
114;31;3;12;3;1;20;4;8;337;1774;0;6058
114;31;12;1;3;1;95;20;8;217;1144;0;6058
124;31;1;15;1;3;4;17;8;100;527;0;6058
124;31;15;3;1;3;79;4;8;284;1495;0;6058
105;31;3;5;3;5;13;7;10;157;825;0;4936
115;31;5;16;5;3;6;15;10;260;1368;0;4936
115;31;16;3;5;3;77;13;10;64;336;0;4936
113;31;16;8;16;8;6;18;14;246;1293;88;7160
122;31;8;15;8;16;6;4;14;20;105;0;7160
122;31;15;16;8;16;93;3;14;159;836;0;7160
139;31;19;3;19;17;3;4;8;215;1131;0;8428
139;31;3;17;19;17;87;2;8;71;372;0;8428
145;31;17;8;17;19;8;15;8;258;1356;0;8428
145;31;8;19;17;19;84;12;8;169;891;0;8428
134;31;9;12;9;12;11;5;8;48;255;0;7468
143;31;12;9;12;9;7;3;8;54;284;0;7468
147;31;7;3;7;20;22;9;10;172;903;0;6922
147;31;3;20;7;20;96;10;10;214;1128;0;6922
151;31;20;7;20;7;16;3;10;152;799;0;6922
161;31;12;15;12;8;5;13;4;210;1106;0;9397
161;31;15;8;12;8;86;4;4;321;1687;0;9397
163;31;8;12;8;12;1;16;4;146;771;0;9397
163;31;18;6;18;4;7;16;16;328;1724;0;9275
163;31;6;4;18;4;90;4;16;330;1737;0;9275
169;31;4;18;4;18;8;6;16;51;271;0;9275
151;31;8;19;8;17;18;2;13;359;1888;0;9735
151;31;19;17;8;17;76;14;13;370;1949;68;9735
152;31;17;9;17;8;12;7;13;153;807;0;9735
152;31;9;8;17;8;76;12;13;128;675;0;9735
159;31;9;17;9;17;9;2;6;276;1453;0;7415
167;31;17;9;17;9;19;11;6;209;1098;0;7415
176;31;9;3;9;15;7;9;4;38;201;0;5808
176;31;3;15;9;15;95;14;4;124;654;0;5808
184;31;15;9;15;9;17;11;4;36;191;0;5808
9;32;2;3;2;3;20;1;8;345;1817;0;6650
18;32;3;4;3;2;10;2;8;323;1698;0;6650
18;32;4;2;3;2;79;10;8;212;1115;0;6650
19;32;5;9;5;14;2;19;12;67;353;0;821
19;32;9;14;5;14;88;13;12;209;1100;0;821
27;32;14;5;14;5;20;9;12;108;568;0;821
36;32;19;2;19;2;3;2;5;89;466;0;5790
37;32;2;1;2;19;14;3;5;312;1644;0;5790
37;32;1;19;2;19;93;14;5;211;1111;0;5790
45;32;8;7;8;6;25;20;19;40;213;0;5424
45;32;7;6;8;6;95;9;19;111;583;0;5424
47;32;6;16;6;8;14;20;19;124;653;0;5424
47;32;16;8;6;8;81;19;19;303;1595;0;5424
44;32;3;17;3;17;11;17;19;334;1758;0;8760
53;32;17;3;17;3;4;7;19;187;985;0;8760
41;32;7;5;7;16;24;7;15;340;1792;0;3690
41;32;5;16;7;16;93;17;15;265;1397;0;3690
49;32;16;7;16;7;3;14;15;5;24;0;3690
64;32;6;19;6;19;1;17;19;101;533;48;872
71;32;19;6;19;6;15;4;19;191;1007;0;872
78;32;13;8;13;15;20;3;3;248;1307;0;2751
78;32;8;15;13;15;98;8;3;184;967;0;2751
81;32;15;13;15;13;5;2;3;195;1026;0;2751
76;32;18;11;18;3;20;9;15;112;592;0;1592
76;32;11;3;18;3;90;2;15;375;1976;0;1592
82;32;3;7;3;18;11;4;15;11;60;0;1592
82;32;7;18;3;18;86;18;15;337;1773;0;1592
76;32;7;6;7;9;6;3;18;183;961;0;8252
76;32;6;9;7;9;76;2;18;261;1372;0;8252
77;32;9;7;9;7;7;12;18;324;1707;0;8252
77;32;3;6;3;6;11;13;10;76;402;0;3346
84;32;6;3;6;3;11;11;10;78;413;0;3346
80;32;1;14;1;6;7;5;12;64;335;0;5272
80;32;14;6;1;6;98;5;12;286;1506;0;5272
86;32;6;2;6;1;1;9;12;72;378;0;5272
86;32;2;1;6;1;83;6;12;29;153;0;5272
86;32;10;20;10;20;6;11;20;119;626;0;8007
92;32;20;18;20;10;14;7;20;90;475;0;8007
92;32;18;10;20;10;81;10;20;233;1225;0;8007
98;32;12;18;12;1;3;4;12;273;1439;0;3737
98;32;18;1;12;1;97;6;12;24;128;0;3737
101;32;1;12;1;12;10;1;12;18;93;0;3737
128;32;2;14;2;6;7;20;20;177;934;0;8501
128;32;14;6;2;6;94;6;20;41;215;0;8501
132;32;6;3;6;2;3;8;20;285;1501;0;8501
132;32;3;2;6;2;84;16;20;276;1453;0;8501
107;32;17;13;17;13;13;14;11;171;899;0;7896
109;32;13;4;13;17;15;20;11;298;1569;83;7896
109;32;4;17;13;17;89;9;11;329;1729;48;7896
137;32;10;9;10;4;22;12;20;226;1190;0;2814
137;32;9;4;10;4;95;17;20;373;1964;0;2814
144;32;4;18;4;10;13;15;20;23;119;0;2814
144;32;18;10;4;10;92;3;20;318;1673;0;2814
121;32;13;4;13;4;15;2;20;375;1975;0;9818
124;32;4;13;4;13;12;10;20;135;712;0;9818
134;32;5;8;5;9;1;2;4;105;550;0;9384
134;32;8;9;5;9;89;18;4;240;1265;0;9384
143;32;9;8;9;5;22;19;4;69;361;0;9384
143;32;8;5;9;5;88;5;4;162;854;1;9384
148;32;19;16;19;1;4;15;15;243;1280;0;9147
148;32;16;1;19;1;92;7;15;186;980;0;9147
158;32;1;17;1;19;1;17;15;296;1560;0;9147
158;32;17;19;1;19;90;3;15;266;1400;0;9147
168;32;3;8;3;4;16;1;17;111;586;0;8049
168;32;8;4;3;4;88;7;17;178;937;0;8049
173;32;4;20;4;3;7;7;17;308;1620;0;8049
173;32;20;3;4;3;88;19;17;222;1171;57;8049
171;32;2;15;2;16;1;3;5;302;1591;0;3061
171;32;15;16;2;16;77;12;5;139;734;0;3061
173;32;16;2;16;2;8;4;5;328;1728;0;3061
178;32;19;6;19;17;1;9;12;172;905;57;6122
178;32;6;17;19;17;90;20;12;17;91;71;6122
163;32;16;19;16;11;12;11;20;285;1499;0;1850
163;32;19;11;16;11;88;11;20;289;1522;0;1850
166;32;11;4;11;16;5;2;20;267;1406;0;1850
166;32;4;16;11;16;89;12;20;234;1231;0;1850
180;32;7;20;7;12;12;14;3;104;547;0;7573
180;32;20;12;7;12;81;17;3;72;380;0;7573
30;33;20;14;20;8;25;10;14;345;1816;0;9043
30;33;14;8;20;8;80;19;14;6;34;0;9043
40;33;8;6;8;20;11;17;14;272;1430;0;9043
40;33;6;20;8;20;96;12;14;20;105;55;9043
11;33;18;13;18;15;5;5;4;255;1343;0;5634
11;33;13;15;18;15;91;7;4;306;1609;97;5634
20;33;15;9;15;18;15;19;4;132;695;0;5634
20;33;9;18;15;18;86;4;4;73;384;0;5634
30;33;13;15;13;14;21;7;20;9;46;0;7773
30;33;15;14;13;14;76;14;20;343;1803;94;7773
32;33;14;7;14;13;5;7;20;74;390;0;7773
32;33;7;13;14;13;84;14;20;207;1087;12;7773
30;33;11;9;11;17;25;2;16;31;163;0;598
30;33;9;17;11;17;82;8;16;61;320;0;598
39;33;17;11;17;11;5;11;16;165;866;0;598
59;33;9;12;9;12;9;16;14;220;1160;99;6920
68;33;12;16;12;9;20;3;14;206;1084;0;6920
68;33;16;9;12;9;84;18;14;373;1961;0;6920
53;33;3;10;3;14;9;3;9;22;114;0;8220
53;33;10;14;3;14;85;16;9;350;1842;0;8220
54;33;14;3;14;3;16;16;9;263;1383;80;8220
64;33;8;5;8;5;12;2;14;0;1;50;1564
74;33;5;8;5;8;12;9;14;295;1552;0;1564
72;33;4;14;4;18;14;13;18;268;1410;62;7744
72;33;14;18;4;18;77;19;18;132;693;0;7744
81;33;18;4;18;4;5;16;18;316;1662;0;7744
82;33;16;19;16;14;3;1;12;337;1772;0;9550
82;33;19;14;16;14;75;4;12;304;1599;0;9550
83;33;14;3;14;16;5;5;12;52;272;0;9550
83;33;3;16;14;16;96;5;12;20;104;0;9550
78;33;3;10;3;10;6;17;10;266;1398;0;9013
82;33;10;5;10;3;22;14;10;242;1274;0;9013
82;33;5;3;10;3;81;7;10;199;1047;97;9013
77;33;11;7;11;15;9;7;9;166;873;0;8496
77;33;7;15;11;15;84;19;9;363;1911;0;8496
84;33;15;13;15;11;5;2;9;58;307;41;8496
84;33;13;11;15;11;81;13;9;206;1083;0;8496
86;33;2;17;2;19;12;10;15;260;1369;0;833
86;33;17;19;2;19;97;9;15;104;547;0;833
89;33;19;2;19;2;7;12;15;325;1712;0;833
103;33;8;20;8;20;6;4;15;298;1570;0;7828
109;33;20;3;20;8;22;6;15;91;477;0;7828
109;33;3;8;20;8;83;1;15;45;239;0;7828
100;33;4;3;4;14;4;13;9;232;1219;0;8857
100;33;3;14;4;14;94;10;9;300;1577;0;8857
102;33;14;6;14;4;11;11;9;160;841;0;8857
102;33;6;4;14;4;75;11;9;210;1105;0;8857
112;33;4;20;4;20;18;15;20;152;802;0;9003
117;33;20;4;20;4;18;19;20;185;974;0;9003
113;33;4;5;4;7;11;17;11;47;245;0;4248
113;33;5;7;4;7;78;17;11;178;939;0;4248
116;33;7;18;7;4;17;4;11;216;1136;0;4248
116;33;18;4;7;4;75;10;11;76;399;0;4248
138;33;10;7;10;13;9;20;13;164;863;0;7580
138;33;7;13;10;13;97;11;13;142;748;0;7580
148;33;13;9;13;10;22;16;13;287;1509;0;7580
148;33;9;10;13;10;90;14;13;170;893;0;7580
148;33;2;5;2;5;4;18;16;329;1733;0;5630
156;33;5;2;5;2;2;7;16;4;22;0;5630
142;33;19;11;19;9;5;12;4;136;716;0;2829
142;33;11;9;19;9;76;2;4;115;605;0;2829
143;33;9;19;9;19;6;1;4;166;875;0;2829
145;33;4;2;4;2;5;2;9;65;344;0;3970
150;33;2;1;2;4;21;13;9;188;992;0;3970
150;33;1;4;2;4;86;16;9;338;1780;0;3970
162;33;3;15;3;15;1;6;8;146;769;0;5294
172;33;15;3;15;3;15;8;8;219;1154;0;5294
167;33;11;9;11;14;22;16;7;33;175;0;6298
167;33;9;14;11;14;78;4;7;243;1278;0;6298
171;33;14;1;14;11;8;2;7;226;1187;0;6298
171;33;1;11;14;11;75;5;7;12;61;0;6298
169;33;4;16;4;8;3;15;12;348;1831;0;3443
169;33;16;8;4;8;91;9;12;64;338;0;3443
176;33;8;17;8;4;5;3;12;149;783;0;3443
176;33;17;4;8;4;86;6;12;154;809;78;3443
180;33;16;17;16;14;20;16;1;98;517;0;7007
